Frequency,Nominal,Min,Max
3900,-49.98612090897426,-55.256248124542175,-44.12517899297331
4000,-47.55890541851123,-53.18365049066534,-41.353297299287334
4100,-45.047017226704575,-51.024037218136435,-38.51516784963785
4200,-42.45966693223435,-48.78099984903803,-35.627332744429275
4320,-39.271203581544825,-45.98657597780356,-32.12221047728066
4450,-35.739478063835676,-42.84608797444477,-28.31327205925387
4580,-32.15957042347651,-39.607053681753825,-24.534770298683164
4750,-27.465411339776022,-35.26280035356966,-19.708843798791502
4880,-23.912562143357523,-31.892922758915105,-16.153310934477876
5000,-20.694653690283875,-28.774107719083705,-13.003799912147356
5150,-16.793560769878262,-24.902126395041456,-9.272992946933684
5300,-13.064070359395874,-21.101776720715808,-5.791773176225618
5500,-8.40839128239253,-16.215748781544846,-1.5557395043128137
5650,-5.177548409135271,-12.729825741380866,1.3174231293903533
5800,-2.179151490915341,-9.424123192871646,3.9388376912336165
6000,1.4583943515623379,-5.322911948098669,7.0651081589353195
6150,3.924892506973037,-2.4861525842679737,9.1535961028596
6300,6.178894222603943,0.14487387664593615,11.041332123240073
6450,8.233405176961066,2.574542470629479,12.745376140729089
6600,10.102505795517036,4.810548153305059,14.282219836419412
6750,11.80057531812291,6.862806196266359,15.667427109127207
6880,13.14483185920229,8.50146198316438,16.756477459395494
7000,14.288758968169027,9.905715933040556,17.68141996733479
7150,15.598149848518533,11.524342128343733,18.772999023800242
7320,16.93449693221268,13.189115410744094,19.87968625190484
7500,18.195713133807697,14.772929417756517,20.916589142196326
7650,19.13821169459055,15.965232239264042,21.686018819663364
7800,19.991723610122218,17.05017367385038,22.37818168909102
8000,21.005307649788136,18.29954093384517,23.193442650713248
8200,21.89230828160506,19.40246056620794,23.89960974409417
8400,22.667710775670987,20.37561997692372,24.509911109601642
8600,23.344562948671136,21.233719494810654,25.035787729621433
8800,23.934228358814924,21.989678369904098,25.487152895296088
9000,24.446613497431187,22.514448233378772,25.872615170376204
9200,24.890367684552864,22.955128935184504,26.199668469846717
9400,25.273056746886564,23.335302889679596,26.47485334598927
9600,25.601312707689786,23.661567470584053,26.703893509083187
9800,25.880962161420555,23.939720997058274,26.891811284445286
10000,26.11713605605335,24.17487075361646,27.043025279272737
10200,26.314363451559615,24.37152545525591,27.161433086454263
10400,26.476651574958055,24.533674357532618,27.250481430762076
10600,26.607554213440356,24.6648549631261,27.31322578448553
10800,26.710230211433288,24.768211023775823,27.3523811504455
11000,26.787493582127293,24.846542298261117,27.37036542953197
11200,26.84185651620186,24.902347312050964,27.369336553306425
11500,26.885314218578294,24.948640817903197,27.367649590635562
11800,26.888879097051383,24.95581013510495,27.366890918396162
12000,26.871918459236795,24.941658462630787,27.359101114331406
12200,26.841222307419297,24.91408160974082,27.37106426738276
12500,26.772284833507015,24.850378228049863,27.36086597990456
12800,26.679337987101352,24.763295543776046,27.32096549730678
13000,26.60573506935136,24.693932381003204,27.2798630444821
13200,26.523874809116805,24.616562572939497,27.228398217355313
13500,26.38735440326569,24.48722301614925,27.133835258558477
13800,26.23649569730027,24.34404602603685,27.02095353486932
14000,26.12901487391541,24.241946557936615,26.936770101584408
14200,26.016666926354095,24.135175853445954,26.846223271601758
14500,25.84012325404682,23.967343004593623,26.69977932325285
14800,25.655307734469623,23.791622629432187,26.54219410736601
15000,25.528175160777327,23.670751104728076,26.431748507620757
15500,25.19917076589861,23.35802478057231,26.139822802537353
16000,24.857930314101374,23.03384900828569,25.82977447001042
16500,24.5083361611375,22.701981914974798,25.506284089643312
17000,24.15352026177689,22.365442083584004,25.17315789863911
17500,23.796010697726633,22.026654716164135,24.83349735051941
18000,23.437847123277347,21.687566586551878,24.489832536564958
18500,23.080672392317908,21.349737090350924,24.14422799905137
19000,22.72580576697552,21.01441082777289,23.79836725301073
19500,22.374301764326333,20.68257580304646,23.453620743811253
20000,22.026997717704596,20.355010337370516,23.111100813343892
20500,21.684552407039924,20.032321064696163,22.771706400161847
21000,21.347477575223966,19.714973837739453,22.436159570626927
21500,21.01616374376518,19.403318964384642,22.105035507874895
22000,20.69090143498549,19.09761188595313,21.778787230253297
22500,20.37189867415328,18.798030172926815,21.45776604039708
23000,20.059295464824938,18.504687532098195,21.142238498387336
23500,19.75317579091951,18.21764537827941,20.83240055176169
24000,19.45357758987339,17.936922413775147,20.528389329915413
24500,19.160501055382415,17.66250257246375,20.230293012203287
25000,18.873915560342063,17.394341617116222,19.938159101499796
25500,18.593765436583894,17.13237262438577,19.652001373377328
26000,18.319974804811363,16.87651054862992,19.37180572187309
27000,17.79109101694359,16.382698512382344,18.82913358779952
27500,17.53577820184681,16.144518965698143,18.566530062122975
28000,17.286390749474634,15.911991985557933,18.30964098684791
28500,17.042800610103665,15.684987657166342,18.058372993097084
29000,16.804875750236263,15.463373054983453,17.81262497047693
29500,16.5724815247626,15.247013491132613,17.572289845942578
30000,16.34548181728487,15.035773545372491,17.337256083807553
30500,16.12373998489925,14.829517911587109,17.107408949133525
31000,15.907119637945595,14.628112090070646,16.882631570113418
31500,15.695485280403021,14.431422950174804,16.66280582953885
32000,15.488702832591086,14.239319183965828,16.44781311082107
33000,15.0891668849685,13.86835374975036,16.031853403255905
34000,14.70748157392661,13.514213708691852,15.633814654783336
35000,14.342658774600919,13.175942323291778,15.252781211735561
36000,13.9937569700072,12.852631571359366,14.887867931097219
37000,13.659883439185677,12.543423452098814,14.538225466224553
39000,13.033896549883163,11.964131555887054,13.881551316114718
40000,12.740241554318809,11.692576366889652,13.573019883399493
41000,12.45852843920761,11.432177185366456,13.276759604760473
42000,12.188099384730867,11.1823096023426,12.992120169178968
43200,11.877614190200891,10.895550458213139,12.665032379620383
44500,11.55744390736606,10.599975610641907,12.327430955401214
45800,11.252979610961233,10.319018108442194,12.006108557215823
47500,10.876768365466722,9.972006100243503,11.60870168231945
48800,10.60461947277559,9.721081456062636,11.320978110564894
50000,10.364514391676666,9.49977000126246,11.066969669706538
51500,10.07838795215293,9.23612033917584,10.764082684895872
53000,9.80676125548942,8.985909976640848,10.476357897285101
55000,9.465363708421972,8.671533850726288,10.114479230219358
56500,9.22368414950387,8.44905015439889,9.858140289184457
58000,8.993381270461127,8.237089009835888,9.613748977695892
60000,8.702692096049105,7.96961677166534,9.305117519963142
61500,8.496064285395866,7.7795347563482204,9.085631517119408
63000,8.298498703766453,7.597820969213813,8.875693469693926
64500,8.109421141387918,7.423941902451484,8.674705731727547
66000,7.928303487019666,7.257407227935669,8.482117827777468
67500,7.754659355105011,7.097765656987985,8.297422085364724
68800,7.609865405559394,6.964663042729662,8.143373048886286
70000,7.4806576010060075,6.845899260702606,8.00587683911921
71500,7.324841669352831,6.702691510648315,7.840029620634905
73200,7.155470985056292,6.547041562621053,7.659711741659286
75000,6.983979578605834,6.389458358515227,7.477091813023162
76500,6.846855084622558,6.2634654466234565,7.331038092953051
78000,6.714686059520319,6.142034018946583,7.19023750249417
80000,6.545715798324096,5.9868020910332,7.010197862038822
82000,6.384512184021068,5.8387157444949604,6.838399164640809
84000,6.2305501511982975,5.697290170770574,6.674288027634637
86000,6.083350229626366,5.562082851154886,6.517358702584942
88000,5.942473778563601,5.43268911186105,6.367148152132615
90000,5.807518795977655,5.308738218991239,6.223231712243279
92000,5.678116225022286,5.189889939864579,6.0852192622566355
94000,5.55392669157718,5.075831508126132,5.952751836305474
96000,5.434637616311735,4.966274939278293,5.825498619142012
98000,5.31996065287509,4.86095465103359,5.703154277440167
100000,5.209629410700267,4.7596253494274015,5.585436584468493
102000,5.103397426729262,4.662060147153998,5.472084301826685
104000,5.001036355312475,4.568048885268557,5.3628552868855435
106000,4.90233434973125,4.477396633366212,5.257524798781792
108000,4.807094612370557,4.3899223467251085,5.155883979428535
110000,4.715134093620951,4.305457661777949,5.057738489082252
112000,4.62628232220007,4.22384581373299,4.962907278657387
115000,4.498488786922384,4.106460116051486,4.826508429692632
118000,4.376842044887164,3.994713824224883,4.6966657015084365
120000,4.298937337926709,3.9231454888761883,4.613510385008025
122000,4.223444210362074,3.8537891846087224,4.532928263788559
125000,4.114479043994321,3.753675192815993,4.41661683307367
128000,4.010330021913723,3.6579779847552665,4.305446089996942
130000,3.9434119405898995,3.596485715372484,4.234016769010449
132000,3.878401122378291,3.5367422560696493,4.164623868061951
135000,3.784279357136702,3.4502392949123566,4.064159323428106
138000,3.693999420925343,3.367258454688185,3.967797893576012
140000,3.6358274870704332,3.313784788352858,3.9057089426477254
142000,3.579189305085577,3.2617170456358915,3.845258460768682
145000,3.4969714263876166,3.1861263680419527,3.7575094736665684
148000,3.4178661371822394,3.1133885173465656,3.6730863200979194
150000,3.3667677821749744,3.066398287878208,3.618555167926373
155000,3.244392421460027,2.9538443946664232,3.4879671055020096
160000,3.1291222738943074,2.8478013793981938,3.364973899055915
165000,3.0203203554192504,2.7476849984401768,3.248895801866676
170000,2.917423369266346,2.6529786699596434,3.139131542266531
175000,2.8199313830218147,2.5632239827530996,3.0351473560879985
180000,2.7273991885121833,2.478012754596954,2.936467802146686
185000,2.6394290338844377,2.3969803536240817,2.8426680326467983
190000,2.555664480903281,2.319800055043289,2.753367257398002
195000,2.4757851898755323,2.2461782511270005,2.6682231927791897
200000,2.3995024731927312,2.1758503679997325,2.586927327079053
205000,2.326555488809489,2.1085773707401825,2.5092008658674656
210000,2.256707968965932,2.0441427604292124,2.434791246400298
215000,2.189745398545597,1.9823499843677665,2.3634691302417465
220000,2.125472572726075,1.923020194754159,2.295025799444617
225000,2.0637114758573474,1.8659903024180307,2.2292708946288267
230000,2.0042994334241437,1.8111112813452708,2.166030443812355
235000,1.9470874970076948,1.7582466871452527,2.1051451393922345
240000,1.891939028737114,1.7072713586624886,2.0464688276466627
245000,1.8387284571078288,1.6580702768919318,1.9898671808480228
250000,1.7873401804794635,1.6105375594354305,1.9352165267831267
255000,1.7376675982294942,1.5645755721061672,1.8824028143699996
260000,1.689612252577829,1.5200941420826675,1.8313206972891842
270000,1.5979956662941743,1.4352454550297877,1.7339685946636099
275000,1.554271775524945,1.3947292471093722,1.6875245527233729
280000,1.5118386757904978,1.3553946448933223,1.6424627697946976
