Frequency,Nominal,Min,Max
6450,793.7269379959228,738.7339656356008,856.2581798917253
6600,814.0052027467497,755.1679550960774,879.4860106817466
6750,834.9420616690887,772.6551525932447,903.0469641961197
6880,853.498708304656,788.512749218517,923.642124179099
7000,870.8868123466641,803.6279524517403,942.7368880060649
7150,892.878476085147,823.0468371095416,966.6489255498676
7320,918.0297593568035,845.6064187550439,993.72134824803
7500,944.7943983043492,869.9590728902208,1022.260007226143
7650,967.1190068525226,890.5045204297295,1045.8828111199698
7800,989.4014651334747,911.1944405215363,1069.318010820797
8000,1018.9648400638687,938.8919080522986,1100.2176688432226
8200,1048.2779226594753,966.5975873259564,1130.6652284564373
8400,1077.2686877294952,994.2060567946722,1160.6142480028197
8600,1105.880962524926,1021.6328571778341,1190.0301444702775
8800,1134.0713271726006,1048.8105721336492,1218.8877993925641
9000,1161.8066404362307,1075.685647286873,1247.1696645997795
9200,1189.0620623491975,1102.2158150583507,1274.8642586728852
9400,1215.819470757804,1128.3680116500382,1301.9649692659405
9600,1242.0661900054124,1154.1166914438263,1328.4690954698253
9800,1267.7939671658073,1179.4424612256876,1354.3770791394304
10000,1292.998144942512,1204.330971412941,1379.6918854992207
10200,1317.6769911850265,1228.7720137793794,1404.4185021267838
10400,1341.8311534867546,1252.7587852452843,1428.5635321868276
10600,1365.4632139988591,1276.2872854321636,1452.134863015545
10800,1388.577324812972,1299.3558221960998,1475.1413951976413
11000,1411.178908349317,1321.9646045455013,1497.5928204122026
11200,1433.2744103859452,1344.1154064759694,1519.4994387605373
11500,1465.4848344375584,1376.4898850706136,1551.3614805444854
11800,1496.600185826195,1407.8556187378933,1582.0595965163461
12000,1516.7498304238832,1428.2147251953297,1601.8974046806375
12200,1536.4349237391903,1448.1399326593717,1621.2465865575505
12500,1565.1119644995727,1477.228940871072,1649.3794605661374
12800,1592.7967857680092,1505.380878430392,1676.4777525422317
13000,1610.7180636988305,1523.6406916975052,1693.9874917229517
13200,1628.2223155713925,1541.502952358844,1711.0657032290317
13500,1653.7176546983742,1567.5680274840179,1735.8980516368313
13800,1678.3281255882941,1592.7827695337305,1759.820885485226
14000,1694.2590770243776,1609.1333574377948,1775.2817791586415
14200,1709.819928572077,1625.1257447941405,1790.3645799066326
14500,1732.4870045619684,1648.459809256936,1812.3018384292675
14800,1754.3715464815637,1671.0316630994287,1833.4440833901974
