Frequency,Nominal,Min,Max
732000,0.0015937558079265886,0.0015249501782625468,0.0016510519163213757
750000,0.0016983348994941921,0.0016319409182649755,0.001752506560464721
765000,0.0017874506247835648,0.0017229494855994431,0.0018391886774183515
780000,0.0018783517171421526,0.0018156460324016029,0.001927798299477687
800000,0.002002326913918486,0.0019418765145183285,0.002048921185183742
820000,0.0021294680399730043,0.002071128900686778,0.0021734216028382407
840000,0.002259771007201643,0.0022034131144444157,0.0023015571796650546
860000,0.002393232039649576,0.0023387377811215195,0.0024331483302429736
880000,0.0025298476277110012,0.002477005454811499,0.0025680392386820145
900000,0.0026696144894037582,0.002617999028820322,0.002706214293031187
920000,0.002812529537480519,0.002762066974010295,0.0028478738569670753
940000,0.002958589851358179,0.0029092126992654632,0.0029941168357335603
960000,0.0031077926531633444,0.00305943910369924,0.0031435105518903446
980000,0.0032601352870993195,0.0032127486351267867,0.003296052086762628
1000000,0.003415615201702505,0.003369143340453922,0.003451738651779487
1020000,0.003574229934554238,0.0035286249091591613,0.0036105675701846485
1040000,0.0037359770989466475,0.0036911947110531184,0.0037725362611197933
1060000,0.003900854372400211,0.0038568538290540445,0.00393764222583348
1080000,0.004068859486552854,0.004025603087804997,0.004105883035662724
1100000,0.004239990218418561,0.0041974430786380235,0.004277256321482534
1120000,0.004414244382701179,0.0043723741814678365,0.00445175976457509
1150000,0.004681477359154829,0.004640098307520617,0.004719379004125105
1180000,0.004955726045861673,0.0049139518851077065,0.0049940284424909815
1200000,0.005142452620229944,0.005100406500022034,0.005181030071259883
1220000,0.005332292055548068,0.0052899672695377745,0.005371150767681754
1250000,0.005622883282555046,0.005580128154498648,0.005662175349923394
1280000,0.005920466784110633,0.005877266789116182,0.005960205746577362
1300000,0.006122736929760638,0.006079232432237245,0.0061627812351518155
1320000,0.006328109570243886,0.006284294322770976,0.006368465079190798
1350000,0.006641981154380037,0.006597688225728628,0.0066828143380467464
1380000,0.006962821610766706,0.006918037331255018,0.007004145362639758
1400000,0.0071805833370032915,0.0071354639966108345,0.007222241221028213
1420000,0.007401437062426742,0.007355976730908142,0.007443434698831561
1450000,0.007738510478739372,0.007692527652879377,0.007781028196768738
1480000,0.008082528829633694,0.00803601044127759,0.00812557906537924
1500000,0.008315729072919952,0.008268846455195556,0.008359141174120592
1550000,0.008912205006261617,0.008864386944876526,0.00895654553919711
1600000,0.009527903482126133,0.009479114888272211,0.009573206062868678
1650000,0.010162788960803701,0.010112995233630802,0.010209086828587602
1700000,0.010816825112660688,0.010765992077672924,0.010864151175619594
1750000,0.01148997478157044,0.011438068639611866,0.011538361654444815
1800000,0.012182199956144831,0.012129187241037852,0.012231679991614449
1850000,0.012893461747292351,0.012839309290483606,0.012944067062037223
1900000,0.013623720370738846,0.013568395271669842,0.013675482867160357
1950000,0.01437293513350375,0.01431640473474558,0.014425886518041154
2000000,0.015141064423675405,0.015083296289924946,0.015195236222086655
2050000,0.01592806570276014,0.01586902760310729,0.01598348927304177
2100000,0.0167338955002187,0.01667355539309259,0.01679060204351218
2150000,0.01755850940974421,0.01749683543014286,0.017616529979473966
2200000,0.018401862087018946,0.018338822535686562,0.018461227596711087
2250000,0.019263907248737118,0.019199470582914976,0.019324648478556042
2300000,0.02014459767265618,0.020078732498190942,0.020206745274923176
2350000,0.021043885198477556,0.020976560263171042,0.02110746970235465
2400000,0.02196172072956002,0.021892904917451984,0.02202677254495901
2450000,0.02289805423521271,0.02282771656172132,0.022964603656058805
2500000,0.02385283475359434,0.023780944361421467,0.023920911960600304
2550000,0.024826010395038678,0.02475253655073017,0.02489564545793803
2600000,0.02581752834588873,0.025742440436851102,0.025888751225283876
2700000,0.02785537532638479,0.027776967921875704,0.02792986329138089
2750000,0.028901594147729796,0.0288214815436131,0.02897775916992844
2800000,0.029965934871753943,0.029884086918382267,0.0300438064874625
2850000,0.031048340133353714,0.03096472679335687,0.031127947774605976
2900000,0.03214875167276207,0.0320633430201767,0.032230124667620055
2950000,0.03326711034128273,0.03317987656092349,0.03335027791401997
3000000,0.034403356107210716,0.03431426749422148,0.03448834737831965
3050000,0.035557428061890876,0.035466455021427576,0.03564427204803532
3100000,0.036729264426003806,0.0366363774730836,0.036818066188265816
3150000,0.03791880255591163,0.03782397231538965,0.038009599612292375
3200000,0.03912597895023778,0.03902917615688463,0.03921879617091062
3300000,0.04159298827785923,0.04149215302380791,0.04168992094167766
3400000,0.04412976749878447,0.04402478404807745,0.04423091642523239
3500000,0.04673577841743319,0.04662653192485171,0.046841245014536584
3600000,0.04941046978214858,0.049296846301322944,0.04952035583785519
3700000,0.052153277520684854,0.052035154174101574,0.05226768502510237
3900000,0.05784092317971534,0.05771339849417193,0.05796467961841679
4000000,0.06078457104921612,0.060652184402945786,0.06091315469481943
4100000,0.0637939556974625,0.06365660043851251,0.0639274680145398
4200000,0.06686845266585102,0.06672602285766184,0.06700699473479194
4320000,0.07064290135900295,0.07049424332378738,0.070787611901443
4450000,0.07483536221524038,0.07467978761996233,0.07498691769412437
4580000,0.0791340207709343,0.07897135532819637,0.07929258879593572
4750000,0.08491311293819404,0.0847409150926181,0.08508110162128726
4880000,0.08945113842693724,0.08927145502781295,0.08962652054495646
5000000,0.09372993206181154,0.09354319009722598,0.09391228290419804
