Frequency,Nominal,Min,Max
8600,7.452995613967086e-9,7.005321921519189e-9,7.98397405627229e-9
8800,7.299523584940094e-9,6.869947918617291e-9,7.801007605220708e-9
9000,7.152304651653403e-9,6.739866805202522e-9,7.626027303189971e-9
9200,7.011061490736262e-9,6.614821884563561e-9,7.458725643458184e-9
9400,6.875509421144199e-9,6.494561859555969e-9,7.2987602912355386e-9
9600,6.7453649084045586e-9,6.378844244839131e-9,7.154366872468179e-9
9800,6.62035106034281e-9,6.267437322755887e-9,7.0194039030466265e-9
10000,6.500201040131974e-9,6.157494469731636e-9,6.889643422126596e-9
10200,6.384660047666645e-9,6.0501081891865914e-9,6.7648369337173804e-9
10400,6.273486325804099e-9,5.946757125981822e-9,6.644741972540114e-9
10600,6.1664515108413836e-9,5.847226656745826e-9,6.5291246191834294e-9
10800,6.063340550008204e-9,5.75131617194379e-9,6.417760997351445e-9
11000,5.963951340818878e-9,5.6588382197405554e-9,6.3104380620139975e-9
11200,5.868094199380859e-9,5.569617635020347e-9,6.20695389914463e-9
11500,5.73054502767002e-9,5.441539074745786e-9,6.05851092329452e-9
11800,5.59999111059501e-9,5.3199149978370534e-9,5.917679755834842e-9
12000,5.516590979706913e-9,5.242188762881378e-9,5.827748990732182e-9
12200,5.435937723033292e-9,5.16699974745918e-9,5.740807124938248e-9
12500,5.319828010748308e-9,5.058717377644768e-9,5.615692076528913e-9
12800,5.209207046019181e-9,4.95551154722219e-9,5.496544913416715e-9
13000,5.138326232299931e-9,4.889360880159276e-9,5.420228454299601e-9
13200,5.0696200493731465e-9,4.825224387892694e-9,5.346273842602895e-9
13500,4.970431915661725e-9,4.7326075232518955e-9,5.23954389283138e-9
13800,4.875626224083547e-9,4.644055440819954e-9,5.1375676276184974e-9
14000,4.814721235088406e-9,4.5871544589826186e-9,5.072075226664511e-9
14200,4.755566716037623e-9,4.5318792675864836e-9,5.008479056715512e-9
14500,4.6699621898527e-9,4.451872729875691e-9,4.9164703813913034e-9
14800,4.587911997797519e-9,4.375171520550577e-9,4.828306989385395e-9
15000,4.5350834806058165e-9,4.325778982981198e-9,4.771554832987831e-9
15500,4.409149094712538e-9,4.208012520098063e-9,4.636303786651347e-9
16000,4.291337505673396e-9,4.0978165745461644e-9,4.5098191927037e-9
16500,4.180924580102328e-9,3.994522942907337e-9,4.3913107576755454e-9
17000,4.077269462225238e-9,3.897539291816851e-9,4.28008021949376e-9
17500,3.979802855340282e-9,3.8063386097486534e-9,4.17550827874617e-9
18000,3.888017240651112e-9,3.7199947744746344e-9,4.077043690936102e-9
18500,3.801458669674915e-9,3.6385186179145615e-9,3.98419412062163e-9
19000,3.7197198415278325e-9,3.5616185650728176e-9,3.896518436942087e-9
19500,3.6424342350696703e-9,3.4889453111145837e-9,3.813620193219094e-9
20000,3.5692711117554193e-9,3.4201836775541555e-9,3.735598515648859e-9
20500,3.499931240986032e-9,3.3550485398499987e-9,3.6616504971987626e-9
21000,3.43414322803295e-9,3.293281327706916e-9,3.59145481137485e-9
21500,3.3716603469695626e-9,3.234647005645205e-9,3.5247519416156907e-9
22000,3.3122577988102984e-9,3.1789314581842846e-9,3.461305408914672e-9
22500,3.255730329252465e-9,3.125939217400908e-9,3.4008992670537046e-9
23000,3.201890151817083e-9,3.0754914814001745e-9,3.3433359196229237e-9
23500,3.150565131391081e-9,3.0274243809463798e-9,3.288434211260888e-9
24000,3.101597190645402e-9,2.9815874585750744e-9,3.2360277534767784e-9
24500,3.0548409078989276e-9,2.9378423302834393e-9,3.1859634518790267e-9
25000,3.0101622799943893e-9,2.8960615046344706e-9,3.1381002069283418e-9
25500,2.967437627866591e-9,2.8561273380157313e-9,3.092307764688851e-9
26000,2.9265526258864667e-9,2.8179311080261607e-9,3.0484656976506063e-9
27000,2.8498859531674048e-9,2.7463573211341606e-9,2.966194773678197e-9
27500,2.8139150896309794e-9,2.712799948313411e-9,2.9275665204910167e-9
28000,2.7794041891004034e-9,2.680619637809544e-9,2.8904884836014487e-9
28500,2.7462744609659256e-9,2.6497415507361672e-9,2.854877575311252e-9
29000,2.7144524877352854e-9,2.620095969771247e-9,2.8206563556033853e-9
29500,2.6838697789441056e-9,2.5916178733667533e-9,2.7877525638150474e-9
30000,2.6544623687740157e-9,2.564246551695736e-9,2.7560986961852788e-9
30500,2.6261704524524242e-9,2.5379252596326645e-9,2.7256316241052577e-9
31000,2.5989380571338785e-9,2.5126009026604214e-9,2.6962922485572224e-9
31500,2.572712743500487e-9,2.4882237521105615e-9,2.6680251867929197e-9
32000,2.5474453347819497e-9,2.4647471865855683e-9,2.640778487788696e-9
33000,2.4996023809510954e-9,2.4203234713560234e-9,2.5891540027741023e-9
34000,2.4550721983234564e-9,2.3790105022875984e-9,2.5410625426767623e-9
35000,2.413556313385103e-9,2.3405256921456205e-9,2.4961884006600605e-9
36000,2.3747895074062713e-9,2.304618095114439e-9,2.4542508793500532e-9
37000,2.338535386368107e-9,2.271064181661427e-9,2.414999636899812e-9
39000,2.2727418540109946e-9,2.2102394928281855e-9,2.3436833962056276e-9
40000,2.2428428222050086e-9,2.182629223058075e-9,2.311236964636222e-9
41000,2.214732206436033e-9,2.1566888556701196e-9,2.280708660477492e-9
42000,2.1882715539220033e-9,2.132287912483596e-9,2.2519513882704924e-9
43200,2.158521152641814e-9,2.104873484285436e-9,2.2195937621428184e-9
44500,2.1285447134324636e-9,2.077273162264143e-9,2.186962351799796e-9
45800,2.1006980988892443e-9,2.0516547340793473e-9,2.1566232215283033e-9
47500,2.0671760238831782e-9,2.0208427229291586e-9,2.120065683388115e-9
48800,2.0435373615514273e-9,1.999134011868047e-9,2.094262590806104e-9
50000,2.023108477538958e-9,1.98038604778593e-9,2.071946612613235e-9
51500,1.999287210879433e-9,1.9585405491067263e-9,2.045904819054616e-9
53000,1.977201253572511e-9,1.9383020037290953e-9,2.021740128564681e-9
55000,1.950175124270936e-9,1.9135575838153285e-9,1.992143152881961e-9
56500,1.93153904641632e-9,1.896508809158315e-9,1.971716294673432e-9
58000,1.914165065335132e-9,1.880625179681124e-9,1.952659099872411e-9
60000,1.892774987300585e-9,1.8610843130453706e-9,1.929177978984377e-9
61500,1.8779388061436134e-9,1.8475402905943074e-9,1.912878936535163e-9
63000,1.8640413871388144e-9,1.834860530369763e-9,1.8976016617059695e-9
64500,1.8510063252470723e-9,1.8229740827955863e-9,1.8832637651351904e-9
66000,1.8387647566104499e-9,1.8118170582537448e-9,1.869790919714895e-9
67500,1.8272544874582715e-9,1.8013318057491197e-9,1.8571159360442718e-9
68800,1.8178268211908667e-9,1.7927475570017982e-9,1.8467291457639961e-9
70000,1.8095453540135306e-9,1.78520987663629e-9,1.8376012744460807e-9
71500,1.7997240845144392e-9,1.7762742655897868e-9,1.8267714353326864e-9
73200,1.7892549527124445e-9,1.766753549466341e-9,1.8152213828361172e-9
75000,1.778875229734763e-9,1.7573186264952167e-9,1.8037639322783978e-9
76500,1.7707361731905317e-9,1.7499235852761923e-9,1.7947755179638597e-9
78000,1.7630270376846891e-9,1.7429217676370945e-9,1.786258366157707e-9
80000,1.7533665638218066e-9,1.734151269593987e-9,1.7755804366342224e-9
82000,1.7443555121724096e-9,1.7259740458610858e-9,1.765615320503175e-9
84000,1.7359376556759068e-9,1.7183383808447265e-9,1.7563017663086224e-9
86000,1.7280626638913947e-9,1.7111980205894426e-9,1.7475848969906952e-9
88000,1.7206853817699689e-9,1.70451150013199e-9,1.7394154359784196e-9
90000,1.7137652087424565e-9,1.6982415650207043e-9,1.731749040197486e-9
92000,1.7072655625371934e-9,1.692354672285754e-9,1.724545723479066e-9
94000,1.7011534148116635e-9,1.6868205586780613e-9,1.7177693566707784e-9
96000,1.6953988878521705e-9,1.6816118660519404e-9,1.7113872330416057e-9
98000,1.6899749033681535e-9,1.6767038154450361e-9,1.7053696894448395e-9
100000,1.6848568758612774e-9,1.6720739227844096e-9,1.699689775239751e-9
102000,1.680022444246027e-9,1.6677017502787835e-9,1.6943229622389068e-9
104000,1.6754512363874793e-9,1.6635686884909008e-9,1.6892468899953437e-9
106000,1.6711246620420837e-9,1.6596577648577972e-9,1.6844411416132892e-9
108000,1.6670257303699067e-9,1.6559534750702468e-9,1.6798870459903133e-9
110000,1.6631388887567834e-9,1.6524416342594207e-9,1.675567503004201e-9
112000,1.6594498801623216e-9,1.6491092453880459e-9,1.6714668286653573e-9
115000,1.6542589659765106e-9,1.6444213138825613e-9,1.6656950035831994e-9
118000,1.6494441559336663e-9,1.6400742781392112e-9,1.6603396381647812e-9
120000,1.646425676664007e-9,1.6373496644728988e-9,1.6569814176580707e-9
122000,1.6435492091636964e-9,1.6347536775829956e-9,1.6537805725078792e-9
125000,1.6394819208803517e-9,1.63108372352249e-9,1.6492535778672714e-9
128000,1.6356880454314132e-9,1.6276612571411198e-9,1.6450297914315305e-9
130000,1.6332988305097262e-9,1.6255063302832906e-9,1.6423692851178306e-9
